general_info_BoundingBox,general_info_EnabledImageTypes,general_info_GeneralSettings,general_info_ImageHash,general_info_ImageSpacing,general_info_MaskHash,general_info_Version,general_info_VolumeNum,general_info_VoxelNum,original_shape_Maximum3DDiameter,original_shape_Compactness2,original_shape_Maximum2DDiameterSlice,original_shape_Sphericity,original_shape_MinorAxis,original_shape_Compactness1,original_shape_Elongation,original_shape_SurfaceVolumeRatio,original_shape_Volume,original_shape_SphericalDisproportion,original_shape_MajorAxis,original_shape_LeastAxis,original_shape_Flatness,original_shape_SurfaceArea,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_firstorder_InterquartileRange,original_firstorder_Skewness,original_firstorder_Uniformity,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Energy,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_Median,original_firstorder_TotalEnergy,original_firstorder_Maximum,original_firstorder_RootMeanSquared,original_firstorder_90Percentile,original_firstorder_Minimum,original_firstorder_Entropy,original_firstorder_StandardDeviation,original_firstorder_Range,original_firstorder_Variance,original_firstorder_10Percentile,original_firstorder_Kurtosis,original_firstorder_Mean,original_glcm_JointAverage,original_glcm_Homogeneity1,original_glcm_Homogeneity2,original_glcm_JointEntropy,original_glcm_ClusterShade,original_glcm_MaximumProbability,original_glcm_Idmn,original_glcm_JointEnergy,original_glcm_Contrast,original_glcm_DifferenceEntropy,original_glcm_InverseVariance,original_glcm_Dissimilarity,original_glcm_DifferenceVariance,original_glcm_Idn,original_glcm_Idm,original_glcm_Correlation,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_glcm_ClusterProminence,original_glcm_Imc2,original_glcm_Imc1,original_glcm_DifferenceAverage,original_glcm_Autocorrelation,original_glcm_Id,original_glcm_ClusterTendency,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glrlm_GrayLevelVariance,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_RunVariance,original_glrlm_GrayLevelNonUniformity,original_glrlm_LongRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_RunLengthNonUniformity,original_glrlm_ShortRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_RunPercentage,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_RunEntropy,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_RunLengthNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SizeZoneNonUniformity,original_glszm_GrayLevelNonUniformity,original_glszm_LargeAreaEmphasis,original_glszm_ZoneVariance,original_glszm_ZonePercentage,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_SmallAreaEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_ZoneEntropy,original_glszm_SmallAreaLowGrayLevelEmphasis,patient,contour
"(363, 263, 88, 17, 16, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",c141dd9088fba5fa578572d916412add627f3a60,"(1.0, 1.0, 1.0)",3c1b0be5f0cabc0c79864b70dd28eb9a084029aa,0+unknown,1,219,17.804493814764857,0.055052590063254817,17.804493814764857,0.38041641807587795,15.515364010718198,0.01244766107858708,0.86019555818410587,2.1090012356158185,219.0,2.6286983223750866,18.037019446451826,0.0,0.0,461.87127059986426,16.0,15.0,3.6016960144042969,-1.424166928784335,0.98190196201080049,2.3369009435874046,798289.22416982171,1.5485955182756694,61.134853363037109,798289.22416982171,64.517318725585937,60.375129604399561,63.089165496826176,47.542373657226563,0.074985153480387964,3.0571629888203811,16.974945068359375,9.3462455402131646,55.935889434814449,5.0182522864676073,60.29767847278891,1.99435071327667,0.9955822403702661,0.9955822403702661,0.09253281618285647,-0.018186553129489028,0.98993295364693601,0.9982328961481064,0.98001495525918791,0.0088355192594679159,0.072493689055288107,0.0088355192594679159,0.0088355192594679159,0.0087523316450681399,0.99705482691351066,0.9955822403702661,0.16222494464017856,3.98870142655334,0.08369729692338887,0.0056163565478719842,0.027588976156026131,0.068046424703074981,-0.1248859199019469,0.0088355192594679159,3.9786343802002762,0.9955822403702661,0.013629906932020023,0.072585816053754165,0.073065391696301579,0.30978411101282621,0.8538692166073969,16.769737441426386,18.789436827362522,127.58257316084328,0.1311320130741313,3.151278932625682,0.084295055457829587,509.95880325814534,0.1004566210045662,31.988515636517768,3.0594994798491415,3.7608635559486956,0.14479038077943684,0.25,0.12504247276433986,0.5,0.5,1.0,1.0,23546.5,11556.25,0.0091324200913242004,5888.125,94180.0,2.5,0.12501061819108497,0.625,0.99999999999999933,0.12500265454777124,interobs19_20170910_CT,"suv2,5"
"(362, 263, 88, 19, 17, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",c141dd9088fba5fa578572d916412add627f3a60,"(1.0, 1.0, 1.0)",b7c9bd69849afec58e2ae45e2facf1cc03d7807d,0+unknown,1,263,18.867962264113206,0.046468652573835326,18.867962264113206,0.35951749292191981,17.393432541601705,0.011436125607824194,0.899708539946799,2.0994821267671027,263.0,2.781505822909097,19.332296815400017,0.0,0.0,552.163799339748,18.0,16.0,4.3220329284667969,-1.8655732944334804,0.89920340036721647,3.1926369713034863,932662.85004380392,1.9814432652910696,60.696388244628906,932662.85004380392,65.707443237304688,59.550370092160826,63.126750183105472,35.515842437744141,0.2999705102285814,4.35394505901463,30.191600799560547,18.956837576917909,53.580692291259766,7.6702652213005278,59.390990398682568,1.9632082023336515,0.97974282430122484,0.97974282430122484,0.39978440826074696,-0.14942054684843534,0.94295102663487618,0.99189712972048993,0.89038711110537094,0.040514351397550462,0.24275148066587196,0.040514351397550462,0.040514351397550462,0.038770669289018803,0.98649521620081648,0.97974282430122484,0.4061148649954025,3.9264164046673029,0.35927005686319685,0.035421109802805134,0.255746262455952,0.28793044769534176,-0.22601678478434878,0.040514351397550462,3.8693674313021789,0.97974282430122484,0.1011700878136701,0.24348555799124183,0.21372727617131804,0.485796522556391,0.57254544765736393,32.812306195273578,18.168327067669175,108.13854949874687,0.2815674084363099,4.1530388471177941,0.25110192808025539,429.93126566416038,0.12072243346007604,27.690370457393481,3.3106266817818222,3.0568139097744362,0.12791872577747626,0.1875,0.26392237877211661,0.625,0.25,1.0,2.5,15522.75,11199.6875,0.015209125475285171,3897.5625,62023.5,1.75,0.26391028219302914,0.8125,1.9999999999999987,0.26390725804825732,interobs19_20170910_CT,"treshold0,34"
"(359, 258, 88, 24, 22, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",c141dd9088fba5fa578572d916412add627f3a60,"(1.0, 1.0, 1.0)",020b34102eaf799374f0c75d1d8b98796d3e6867,0+unknown,1,467,26.248809496813376,0.027131150074623502,26.248809496813376,0.30048495665152397,23.744624835197804,0.0087384212900696867,0.93680783098335041,2.0743837249223533,467.0,3.327953622515992,25.346313352519161,0.0,0.0,968.7371995387391,23.0,21.0,14.845245361328125,-1.2975598925457752,0.53143899967444486,9.1637041146063805,1327964.5048433624,6.3744760623826551,56.061164855957031,1327964.5048433624,65.707443237304688,53.325482433376841,62.888725280761719,9.6462783813476563,1.0832398390841447,11.544227562565123,56.061164855957031,133.26919001628826,35.114962005615233,4.2133953122972789,52.060905550480911,2.6661885071299642,0.93883343861239421,0.93883343861239421,1.5471382535938869,-1.1413940276924475,0.6427899855707857,0.98776668772247889,0.46822339914491434,0.12233312277521152,0.53069991601904842,0.12233312277521152,0.12233312277521152,0.10656396570936719,0.96941671930619711,0.93883343861239421,0.77415873233691079,5.3323770142599285,1.424805130818676,0.27365190700885628,3.2064019077543717,0.78346773245560464,-0.47803647768510416,0.12233312277521152,7.3211995071938167,0.93883343861239421,0.97227450526021353,0.12308510727944505,0.40652619473476065,0.29124984331439829,0.42541184125077663,30.23641280824442,35.426322298876002,66.293273845116033,1.0222961096420602,11.285045801148748,0.27547234460566816,544.38246425283512,0.17880085653104921,9.1660652255774711,4.0380878280704344,5.3465088834198822,0.12935177536103812,0.80555557770033681,0.10327866281076541,0.3888888888888889,0.16666666666666666,1.0,2.3333333333333335,18690.5,12632.472222222224,0.01284796573875803,2563.3333333333335,151232.5,4.166666666666667,0.066202306201964808,0.57870370370370372,2.5849625007211543,0.062079267041635862,interobs19_20170910_CT,GTV-12auto(DR)
"(357, 259, 88, 27, 21, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",c141dd9088fba5fa578572d916412add627f3a60,"(1.0, 1.0, 1.0)",9a47c3d4ffbc132cbf6b63b85d6a992cd49da9bc,0+unknown,1,423,26.30589287593181,0.029550796756535064,26.30589287593181,0.30916457949042681,20.631506109807248,0.0091197613652781034,0.78487755521107172,2.0837595522847754,423.0,3.2345231838919783,26.28627353760799,0.0,0.0,881.43029061646,25.0,20.0,11.963890075683594,-1.2170644128299428,0.61274024892555146,7.1658909993824915,1288981.1530654484,4.9723298313330986,57.439205169677734,1288981.1530654484,65.707443237304688,55.201782294381019,62.951362609863281,22.487104415893555,0.86091160885620477,8.9412193683584853,43.220338821411133,79.945403793108909,40.226235198974607,3.8534400960236956,54.472849794031596,2.7692898651832181,0.948783975916482,0.948783975916482,1.2375111038274766,-0.66817260523138411,0.72252297627167461,0.9897567951832964,0.55823229999081125,0.10243204816703602,0.47070923947910986,0.10243204816703602,0.10243204816703602,0.091126367118649632,0.974391987958241,0.948783975916482,0.71759087906990049,5.5385797303664361,1.1350790556604413,0.1825064628841209,1.2723647910481557,0.70189094845842459,-0.44115925749787893,0.10243204816703602,7.8003137501358601,0.948783975916482,0.62759380336944759,0.072819416656346336,0.28829299748665205,0.212203379405976,0.48716415574977762,32.935678921182529,33.939392109500808,74.615489130434781,1.0777234972286485,9.8612520128824475,0.24268452502765631,636.89691022544275,0.16430260047281328,9.2784381150474147,3.8207751580888925,5.9800020128824478,0.13577792639397782,0.47222221549600363,0.7394275537803976,0.3888888888888889,0.16666666666666666,1.0,2.3333333333333335,16569.166666666668,11598.916666666666,0.014184397163120567,1974.1574074074076,144345.5,5.166666666666667,0.21185296283709296,0.32870370370370372,2.5849625007211543,0.083740582308383618,interobs19_20170910_CT,GTV-12auto(LB)
"(367, 267, 89, 12, 10, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",c141dd9088fba5fa578572d916412add627f3a60,"(1.0, 1.0, 1.0)",83aacc9a8666c8833692609ad1b0be065460a1b8,0+unknown,1,86,11.180339887498949,0.1276206678473874,11.180339887498949,0.50347008510195712,10.158290664898297,0.018952189204770379,0.92443370047682583,2.1760939243763362,86.0,1.9862153275650749,10.988663286137902,0.0,0.0,187.1440774963649,11.0,9.0,2.4115700721740723,-0.2563540926212865,1.0,1.5351095060324784,28492.340016194677,0.97357382411362803,18.259026527404785,28492.340016194677,24.366249084472656,18.201820767661616,20.32608699798584,11.901252746582031,-0.0,2.0270862601084088,12.464996337890625,4.1090787059202958,15.78481912612915,4.1523292664828801,18.088593105937161,1.0,1.0,1.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,0.0,-3.2034265038149176e-16,0.0,0.0,0.0,1.0,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.07076281463604471,0.0,1.0,1.0,5.3008333333333333,13.0,53.066666666666663,0.07076281463604471,2.583333333333333,0.07076281463604471,53.066666666666663,0.15116279069767441,53.066666666666663,2.6387309626383351,1.0,0.19500000000000001,0.0,0.00013520822065981613,1.0,1.0,1.0,1.0,7396.0,0.0,0.011627906976744186,7396.0,7396.0,1.0,0.00013520822065981613,1.0,-3.2034265038149176e-16,0.00013520822065981613,interobs19_20170910_CT,GTV-12auto(RW)
"(360, 260, 88, 25, 21, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",c141dd9088fba5fa578572d916412add627f3a60,"(1.0, 1.0, 1.0)",6b369fdc54a4d910159c9d16500b93d5f716090b,0+unknown,1,405,26.92582403567252,0.030848816093222743,26.92582403567252,0.31362655948190915,19.532415053661836,0.0093179017674613375,0.73514903187291758,2.0841050995518509,405.0,3.1885054685800065,26.569327043660355,0.0,0.0,844.0625653184997,23.0,20.0,10.523212432861328,-1.4905484627464218,0.64562719097698518,6.7812633505683007,1258571.9337994335,4.4702810360519134,58.128223419189453,1258571.9337994335,65.707443237304688,55.745717519169098,62.988947296142577,23.113485336303711,0.82012115469030222,8.8348695471877861,42.593957901000977,78.054919915826119,41.591747283935547,4.820843142028167,55.041167336923102,2.8025893804675177,0.94839821454180417,0.94839821454180417,1.1816431386104078,-0.74237507847108186,0.75961589568693522,0.98967964290836086,0.60040540720585234,0.10320357091639179,0.47672020724893904,0.10320357091639179,0.10320357091639179,0.092251397184681075,0.97419910727090209,0.94839821454180417,0.69248885711650843,5.6051787609350354,1.0784395676940166,0.168988002885263,1.5663284325561566,0.6659917067383041,-0.40236152869285885,0.10320357091639179,7.971963552870597,0.94839821454180417,0.57274844062466024,0.093978767827476911,0.30024650904662975,0.21986668439424975,0.48134994148686144,35.603551154853953,32.414639757756603,75.488205239449101,1.3604422432077163,10.589558286088945,0.31839913463195046,653.24236626849756,0.16604938271604935,9.1606258987797133,3.6635437920826983,5.9040367719780011,0.15267666936435464,0.55999998897314074,0.49457918183310656,0.35999999999999999,0.20000000000000001,1.0,1.8,20731.799999999999,14170.799999999999,0.012345679012345678,2497.4944444444445,179646.79999999999,5.4000000000000004,0.077808877370856816,0.34444444444444444,2.3219280948873608,0.029174154370037932,interobs19_20170910_CT,GTV-1vis(DR)
"(354, 255, 88, 37, 30, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",c141dd9088fba5fa578572d916412add627f3a60,"(1.0, 1.0, 1.0)",5d7518522e7df9e57bd6e8882516a9f428e02b7e,0+unknown,1,704,36.49657518178932,0.01805038891409343,36.49657518178932,0.26231846030757566,27.620486738543878,0.0071275809555020504,0.78550446783860062,2.0723560988954994,704.0,3.812160222454311,35.162736648137212,0.0,0.0,1458.9386936224316,34.0,26.0,22.89424991607666,-0.80778694501092974,0.40990202091942146,12.471068791979695,1664255.0925535252,9.3941190081710975,50.016580581665039,1664255.0925535252,65.707443237304688,48.620969869116458,62.387622833251953,2.0044214725494385,1.3939890361232983,14.966234908372842,63.703021764755249,223.98818733259785,23.364038467407227,2.7122884590461727,46.260247769342229,2.4333424719138113,0.92209010347729714,0.92209010347729714,2.0052082334680033,-1.4540176766531112,0.47693770124327806,0.98441802069545936,0.32882180237218345,0.15581979304540561,0.61832698235027617,0.15581979304540561,0.15581979304540561,0.13050631137798688,0.96104505173864863,0.92209010347729714,0.82019095271309983,4.8666849438276225,1.8493884404225984,0.43546905509464995,6.2127436959413451,0.85648897634190002,-0.50191886351346304,0.15581979304540561,6.2788645028671306,0.92209010347729714,1.5860564273331943,0.15473556045173448,0.50519376729323018,0.40805107300639182,0.37284997198110315,22.901984689431607,53.759118354673646,49.91105203098379,0.72529766054661038,20.751547059944897,0.25087187093640645,368.40296474060102,0.20525568181818185,9.5104795086694551,4.2629177472759592,4.4803321998108627,0.13862411212218789,0.69135800004005432,0.23871712230896514,0.50617283950617287,0.13580246913580246,1.2222222222222223,4.5555555555555554,19703.333333333332,13584.617283950618,0.01278409090909091,3571.5216049382716,134739.22222222222,3.1111111111111112,0.23793479066269324,0.71913580246913578,2.9477027792200872,0.23784722512797066,interobs19_20170910_CT,GTV-1vis(LB)
"(355, 253, 88, 46, 32, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",c141dd9088fba5fa578572d916412add627f3a60,"(1.0, 1.0, 1.0)",6c54600553c858b1c19527afa525700d7a8d31eb,0+unknown,1,955,45.70557952810576,0.013485312415034251,45.70557952810576,0.23802377428298496,29.585565827162586,0.0061606903826645189,0.64333877257448291,2.0631429960380374,955.0,4.2012610001348287,45.987537341746801,0.0,0.0,1970.3015612163258,43.0,27.0,30.379512786865234,-0.39461386261541159,0.35425673638332278,14.789708541969874,1961079.9822587289,12.028264345014977,45.600589752197266,1961079.9822587289,66.396461486816406,45.315415615632581,61.986734771728514,5.9506263732910156,1.5368760875117733,16.865958799798385,60.445835113525391,284.46056623649656,16.774502563476563,1.838216956272781,42.05979465214994,2.2490355250911445,0.90826371013850471,0.90822638277754919,2.2586901421522794,-1.2631214853805695,0.38957801871239262,0.98160392932491292,0.26145991199886492,0.1842191269421021,0.68282151194675911,0.1831692949152264,0.1836592165277684,0.14897856861302083,0.9541131913887746,0.90822638277754919,0.83648902999884134,4.4980710501822889,2.0727097282981113,0.56528635302916386,8.1146475838456258,0.87922038453301765,-0.50031892054611482,0.1836592165277684,5.5314906508124295,0.90826371013850471,2.0769262851745536,0.15564058639902043,0.53747797481960491,0.48684287626294231,0.36180662503222938,17.769133531619357,77.723312968642205,40.271448914173625,0.71323531038585841,32.746644604669349,0.24939742589647335,273.94333149284489,0.22486910994764392,10.02173736774659,4.3713536813725824,3.9685882454537404,0.14666410947916728,0.734375,0.014771989962936738,0.46875,0.125,1.0,3.75,30442.125,16191.734375,0.0083769633507853412,7093.8368055555557,183482.5,3.375,0.014598791588892253,0.68402777777777779,2.9999999999999973,0.014579119715046123,interobs19_20170910_CT,GTV-1vis(RW)
"(329, 254, 81, 20, 28, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",c141dd9088fba5fa578572d916412add627f3a60,"(1.0, 1.0, 1.0)",cbf6c7d4db1248d02aa45ce9fac55a73c381b964,0+unknown,1,466,28.792360097775937,0.027084221223626311,28.792360097775937,0.30031160668339646,20.633518898294842,0.0087308605793357183,0.71321926100393418,2.0770647472153336,466.0,3.3298746293687214,28.930120127786378,0.0,0.0,967.9121722023455,19.0,27.0,2.4428901672363281,-3.2471921743501788,0.88278472618762549,4.2906633702514414,1879995.8863410433,1.3986692326043242,65.456893920898437,1879995.8863410433,69.653640747070312,63.516343852225702,67.054168701171875,23.301401138305664,0.35877228042643661,7.3045867857484783,46.352239608764648,53.356988110531283,56.593587875366211,14.11287313511461,63.094920146107164,2.9420273715388943,0.9821666416222592,0.9821666416222592,0.49560378149297885,-0.38338831598128703,0.92878769490053137,0.99643332832445186,0.86448154067084637,0.035666716755481526,0.22046334381775795,0.035666716755481526,0.035666716755481526,0.034321670863636036,0.9910833208111296,0.9821666416222592,0.6940081648053964,5.8840547430777885,0.4599370647374979,0.059750748511892181,0.86530271099917921,0.50455021861703542,-0.46206681360532198,0.035666716755481526,8.697467957311817,0.9821666416222592,0.20333627729208723,0.062613327488123927,0.29119485076780499,0.18115946385988232,0.57643419347321867,57.057880637256382,26.490529143563464,173.01196410767699,0.69629893004626497,4.8209231953263014,0.16452982722456411,1546.2345234034738,0.098712446351931354,19.564572395144001,3.8300233681789608,7.4081713193752075,0.10577373790986402,0.5,0.31411178201697659,0.375,0.375,1.5,1.5,47900.5,34328.25,0.0085836909871244635,5345.0069444444443,430310.25,4.5,0.12540130911299741,0.40277777777777779,1.9999999999999987,0.078225145456999712,interobs19_20170910_CT,GTV-2vis(DR)
"(323, 253, 81, 26, 30, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",c141dd9088fba5fa578572d916412add627f3a60,"(1.0, 1.0, 1.0)",41eeab6572682f17d5efa86952a5431b800457ae,0+unknown,1,523,30.364452901377952,0.023999402738918887,30.364452901377952,0.28844752126513923,22.902370274863333,0.0082186236550769003,0.75997323108067949,2.0808946019810923,523.0,3.4668351304042098,30.135759179696681,0.0,0.0,1088.3078768361113,25.0,29.0,3.31982421875,-2.8019791367959814,0.82004101941658836,6.2912966662234364,2033478.6800722808,1.9774823658512359,65.206336975097656,2033478.6800722808,69.653640747070312,62.354667434021493,66.897567749023438,18.102432250976562,0.54629203436388196,10.174647378274098,51.55120849609375,103.52344927221999,50.523947906494143,10.256632663166918,61.518949125738487,2.885899961783525,0.97504958121595786,0.97498013677151341,0.74059025619466001,-1.4799111260954048,0.89301933758067642,0.99491910427737962,0.80017643924971038,0.051289726456973335,0.28668440202444079,0.049336601456973335,0.050248059790306672,0.048641412930472361,0.9874900683857567,0.97498013677151341,0.82728103645319617,5.7717999235670501,0.68796106008940328,0.15116845930612233,4.8358770952570049,0.64905212700705406,-0.5429445368325243,0.050248059790306665,8.4539896018998082,0.97504958121595786,0.55338411076751604,0.073096602004638467,0.45207358165908929,0.24396670049634694,0.47067890164602277,61.117843975492988,27.502148385267908,147.74096780965522,0.98560287828902715,6.1984552004107698,0.21869549509032177,1312.558495862884,0.11233269598470358,17.461653574565545,4.2232649036811232,6.7365274301209848,0.10301549906793106,0.40000000000000002,0.29061832353367401,0.44,0.20000000000000001,1.0,2.2000000000000002,44796.599999999999,33855.439999999995,0.0095602294455066923,5044.4555555555553,401835.40000000002,4.4000000000000004,0.073320125386913654,0.37222222222222223,2.3219280948873608,0.018996573328598249,interobs19_20170910_CT,GTV-2vis(LB)
"(331, 259, 82, 16, 12, 1)",{'Original': {}},"{'distances': [1], 'additionalInfo': True, 'enableCExtensions': True, 'weightingNorm': None, 'force2D': False, 'interpolator': None, 'resampledPixelSpacing': None, 'label': 1, 'normalizeScale': 1, 'normalize': False, 'force2Ddimension': 0, 'removeOutliers': None, 'minimumROISize': None, 'binWidth': 25, 'minimumROIDimensions': 1, 'resegmentRange': None, 'padDistance': 5}",c141dd9088fba5fa578572d916412add627f3a60,"(1.0, 1.0, 1.0)",00b5175a416ffec7b0f880b4300a7fe52b9cffe9,0+unknown,1,131,15.556349186104045,0.08652931394492186,15.556349186104045,0.44230422389757024,10.446929200196873,0.015605601299123095,0.63960737378417043,2.1528111750203429,131.0,2.2608872942429374,16.33334703192789,0.0,0.0,282.0182639276649,15.0,10.0,12.371040344238281,-1.1094515890870147,0.5550375852223064,7.4595599914998916,371172.39649880503,5.1668799112767418,54.933677673339844,371172.39649880503,64.517318725585937,53.229475598675236,62.074432373046875,22.61237907409668,0.99359552709848931,9.2800829123447581,41.904939651489258,86.119938859993169,40.088428497314453,3.6613876452983587,52.414283679641841,2.7104206506680306,0.90008995026337668,0.90008995026337668,1.5840627087218193,-0.67453117129995677,0.62811451608132463,0.98001799005267531,0.44552071811474481,0.19982009947324661,0.70270766681823815,0.19982009947324661,0.19982009947324661,0.15541814772539278,0.95004497513168829,0.90008995026337668,0.55003024077231732,5.4208413013360612,1.3842426092485736,0.22518810538172296,1.5797203014285901,0.59078382455372191,-0.26597246526556656,0.19982009947324661,7.4719710317969259,0.90008995026337668,0.7009323220536452,0.11143205132955672,0.33137619267466917,0.22320906432748538,0.46061198317431007,7.863453584008754,18.408771929824564,20.571637426900583,1.9214373016833659,9.0090643274853797,0.38057421798137953,169.89152046783624,0.30343511450381683,2.7541747888239119,3.1761421272695403,6.0749999999999993,0.21635622926712494,0.55999998897314074,1.8550679935720844,0.35999999999999999,0.20000000000000001,1.0,1.8,1719.8,1033.3599999999999,0.038167938931297711,215.41111111111113,14621.799999999999,5.4000000000000004,0.25123471533516989,0.34444444444444444,2.3219280948873608,0.072527314049586775,interobs19_20170910_CT,GTV-2vis(RW)
